COD_CURSO,CURSO,NUM_VERSAO,DESCR_ESTRUTURA,PERIODO_IDEAL,COD_DISCIPLINA,NOME_DISCIPLNA,CREDITOS,CH_TEORICA,CH_PRATICA,CH_TOTAL
IA01,Agronomia,2014/2,OBRIGATÓRIAS,7,IEA175,FITOPATOLOGIA AGRÍCOLA,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,7,IEA176,FORRAGICULTURA E PASTAGENS,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,7,IEA177,TECNOLOGIA DE PRODUÇÃO DE SEMENTES,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,7,IEA178,PLANTAS DANINHAS E SEU CONTROLE,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,7,IEA179,COMUNICAÇÃO E EXTENSÃO RURAL,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA065,CULTURA DE LEGUMINOSAS E CEREAIS,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA067,GRANDES CULTURAS I,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA068,FRUTICULTURA,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA069,PRODUÇÃO DE MONOGASTRICOS,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA072,PLANTAS ORNAMENTAIS E PAISAGISMO,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA074,PRODUÇÃO DE RUMINANTES,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA077,SILVICULTURA,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,8,IAA079,AVALIAÇÕES E PERICIAS RURAIS,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IAA054,CONSERVAÇÃO E MANEJO DO SOLO,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IAA070,GRANDES CULTURAS II,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IAA078,OLERICULTURA,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IAE061,GEOPROCESSAMENTO,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IEA193,SISTEMAS AGROFLORESTAIS,2,15,30,45
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IEA194,AGRICULTURA FAMILIAR NA AMAZÔNIA,2,30,0,30
IA01,Agronomia,2014/2,OBRIGATÓRIAS,9,IEA195,TECNOLOGIA DOS PRODUTOS DE ORIGEM VEGETAL,3,30,30,60
IA01,Agronomia,2014/2,OBRIGATÓRIAS,10,IEA196,TRABALHO DE CONCLUSÃO DE CURSO,4,0,120,120
IA01,Agronomia,2014/2,OBRIGATÓRIAS,10,IEA197,ESTÁGIO CURRICULAR SUPERVISIONADO,6,0,180,180
IA01,Agronomia,2014/2,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IA01,Agronomia,2014/2,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IA01,Agronomia,2014/2,OPTATIVAS,,IEA056,LÍNGUA BRASILEIRA DE SINAIS,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA198,ELABORAÇÃO E ANÁLISE DE PROJETOS AGROPECUÁRIOS,3,45,0,45
IA01,Agronomia,2014/2,OPTATIVAS,,IEA199,PISCICULTURA,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA200,MANEJO INTEGRADO DE PRGAS,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA201,FÍSICA DO SOLO,3,45,0,45
IA01,Agronomia,2014/2,OPTATIVAS,,IEA202,FISIOLOGIA PÓS COLHEITA DE FRUTAS E HORTALIÇAS,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA203,ZOOTECNIA DE ANIMAIS SILVESTRES,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA204,ECOFISIOLOGIA VEGETAL,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA205,CULTURA DE PLANTAS OLEAGINOSAS E MEDICINAIS,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA206,TÉCNICAS DE AVALIAÇÃO DE FERTILIDADE DO SOLO,2,15,30,45
IA01,Agronomia,2014/2,OPTATIVAS,,IEA207,LÍNGUA PORTUGUESA I,4,60,0,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA208,INGLÊS INSTRUMENTAL,3,30,30,60
IA01,Agronomia,2014/2,OPTATIVAS,,IEA214,PRÁTICAS DE MÁQUINAS AGRÍCOLAS,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,ENADE01,ENADE - INGRESSANTE,,,,
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA001,GEOMETRIA ANALÍTICA,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA017,CÁLCULO I,6,90,,90
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA050,QUÍMICA GERAL I,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA104,INTRODUÇÃO À FILOSOFIA DA CIÊNCIA,2,30,,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA240,INFORMÁTICA INSTRUMENTAL,1,,30,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA241,INTRODUÇÃO A ENGENHARIA,2,30,,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,1,IEA242,METODOLOGIA DO ESTUDO E PESQUISA - EA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IAA025,ECOLOGIA GERAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IEA022,CÁLCULO II,6,90,,90
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IEA023,FÍSICA I,6,90,,90
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IEA060,QUIMICA ORGANICA I,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IEA100,DESENHO TÉCNICO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,2,IEA269,SOCIOLOGIA AMBIENTAL,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA005,LEITURA E PRODUÇÃO TEXTUAL,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA024,LABORATÓRIO DE FÍSICA I,1,,30,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA032,EQUAÇÕES DIFERENCIAIS ORDINÁRIAS,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA062,BIOLOGIA CELULAR,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA270,DIREITO AMBIENTAL,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA271,FÍSICA II - B,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,3,IEA272,QUÍMICA ANALÍTICA I - A,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA029,LABORATÓRIO DE FÍSICA II,1,,30,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA055,ESTATÍSTICA BÁSICA,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA106,TOPOGRAFIA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA119,BIOQUÍMICA BÁSICA,4,60,,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA273,GEOLOGIA AMBIENTAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA274,MECÂNICA DOS FLUIDOS I,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA275,FUNDAMENTOS DE METEOROLOGIA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,4,IEA276,FUNDAMENTOS DE MICROBIOLOGIA,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA277,CIÊNCIAS DO MEIO AMBIENTE,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA278,ECOTOXICOLOGIA E BIOMONITORAMENTO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA279,PROPRIEDADES FÍSICO-QUÍMICAS DA ÁGUA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA280,GEOPROCESSAMENTO E SENSORIAMENTO REMOTO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA281,MICROBIOLOGIA AMBIENTAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA282,GÊNESE E CLASSIFICAÇÃO DO SOLO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,5,IEA283,RECURSOS ENERGÉTICOS E MEIO AMBIENTE,2,15,30,45
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA284,ÉTICA E RESPONSABILIDADE AMBIENTAL,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA285,FENÔMENOS DE TRANSPORTE - A,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA286,HIDRAULICA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA287,POLUIÇÃO DO MEIO AMBIENTE,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA288,ALGORITMOS E PROGRAMAÇÃO DE COMPUTADORES,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA289,QUÍMICA DA ATMOSFERA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,6,IEA290,RECURSOS MINERAIS E MINERAÇÃO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA291,AVALIAÇÃO DE IMPACTO AMBIENTAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA292,FONTES ALTERNATIVAS DE ENERGIA,2,15,30,45
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA293,GESTÃO AMBIENTAL E SUSTENTABILIDADE,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA294,HIDROLOGIA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA295,MODELAGEM AMBIENTAL - A,5,60,30,90
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA296,OPERAÇOES UNITÁRIAS - A,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,7,IEA297,TRABALHO DE CONCLUSÃO I,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA298,CIÊNCIA E ENGENHARIA DOS MATERIAIS,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA299,ECONOMIA E MEIO AMBIENTE,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA300,PROTEÇÃO E REMEDIAÇÃO DE SOLOS E AQUÍFEROS,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA301,SEGURANÇA DO TRABALHO,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA302,ESGOTAMENTO SANITÁRIO,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,8,IEA303,SISTEMA DE COLETA E TRATAMENTO DE RESÍDUOS SÓLIDOS,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA304,PLANEJAMENTO E ORDENAMENTO AMBIENTAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA305,RECURSOS HÍDRICOS,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA306,SANEAMENTO E SAÚDE PÚBLICA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA307,TRATAMENTO DE ESGOTO,2,15,30,45
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA308,DRENAGEM URBANA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA309,SISTEMA DE ABASTECIMENTO DE ÁGUA,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,9,IEA318,SUSTENTABILIDADE EM SISTEMAS DE TRATAMENTO DE ESGOTO,2,30,0,30
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,10,ENADE02,ENADE - CONCLUINTE,,,,
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,10,IEA310,ESTÁGIO SUPERVISIONADO,6,0,180,180
IA02,Engenharia Ambiental,2018/2,OBRIGATÓRIAS,10,IEA319,TRABALHO DE CONCLUSÃO II,2,0,60,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA056,LÍNGUA BRASILEIRA DE SINAIS,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA311,ADMINISTRAÇÃO APLICADA A ENGENHARIA AMBIENTAL,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA312,CONTROLE DA POLUIÇÃO ATMOSFÉRICA,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA313,CONTROLE DA QUALIDADE AMBIENTAL,4,60,0,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA314,ESTUDOS E PROJETOS DE ENGENHARIA AMBIENTAL,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA315,LÓGICA DE PROGRAMAÇÃO,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA316,MECÂNICA DOS SOLOS,3,30,30,60
IA02,Engenharia Ambiental,2018/2,OPTATIVAS,,IEA317,RADIAÇÃO SOLAR E MEIO AMBIENTE,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA007,INFORMÁTICA BÁSICA,2,30,,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA011,MATEMÁTICA ELEMENTAR,6,90,,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA015,METODOLOGIA DO ESTUDO E DA PESQUISA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA050,QUÍMICA GERAL I,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA061,INTRODUÇÃO AOS LABORATÓRIOS DE CIÊNCIAS,1,,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA062,BIOLOGIA CELULAR,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,1,IEA063,HISTÓRIA DA CIÊNCIA,2,30,,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA001,GEOMETRIA ANALÍTICA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA002,QUÍMICA GERAL II,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA003,QUÍMICA GERAL EXPERIMENTAL,1,,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA004,HISTOLOGIA E EMBRIOLOGIA,5,60,30,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA005,LEITURA E PRODUÇÃO TEXTUAL,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,2,IEA006,PRÁTICA DE ENSINO EM CIÊNCIAS I,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA017,CÁLCULO I,6,90,,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA030,LEGISLAÇÃO DO ENSINO BÁSICO,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA060,QUIMICA ORGANICA I,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA064,MICROBIOLOGIA E IMUNOLOGIA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA065,ANATOMIA E FISIOLOGIA HUMANA,5,60,30,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,3,IEA066,PRÁTICA DE ENSINO EM CIÊNCIAS II,3,15,60,75
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA020,FILOSOFIA DA EDUCAÇÃO,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA027,DIDÁTICA I,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA056,LÍNGUA BRASILEIRA DE SINAIS,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA067,QUÍMICA ORGÂNICA II,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA068,QUÍMICA ORGÂNICA EXPERIMENTAL,1,,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,4,IEA069,PRÁTICA DE ENSINO EM BIOLOGIA I,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA055,ESTATÍSTICA BÁSICA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA077,GEOLOGIA E PALEONTOLOGIA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA081,BOTÂNICA I,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA119,BIOQUÍMICA BÁSICA,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA121,SAÚDE E AMBIENTE,3,45,,45
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,5,IEA122,PRÁTICA DE ENSINO EM BIOLOGIA II,3,15,60,75
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA140,FUNDAMENTOS DE FÍSICA I,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA141,QUÍMICA INORGÂNICA,6,90,,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA142,QUÍMICA INORGÂNICA EXPERIMENTAL,1,,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA143,BOTÂNICA II,4,45,30,75
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA144,BIOLOGIA MOLECULAR,3,45,,45
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,6,IEA145,PRÁTICA DE ENSINO EM QUÍMICA I,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA187,FUNDAMENTOS DE FÍSICA II,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA188,QUÍMICA ANALÍTICA I,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA189,QUÍMICA ANALÍTICA EXPERIMENTAL I,1,,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA190,BOTÂNICA III,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA191,ZOOLOGIA I,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,7,IEA192,PRÁTICA DE ENSINO EM QUÍMICA II,3,15,60,75
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA040,PSICOLOGIA DA APRENDIZAGEM,4,60,,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA250,ZOOLOGIA II,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA251,QUÍMICA ANALÍTICA II,4,60,0,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA252,QUÍMICA ANALÍTICA EXPERIMENTAL II,1,0,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA253,GENÉTICA E EVOLUÇÃO,5,75,0,75
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,8,IEA254,ESTÁGIO SUPERVISIONADO DE CIÊNCIAS,5,15,120,135
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA255,FÍSICO-QUÍMICA,6,90,0,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA256,FÍSICO-QUÍMICA EXPERIMENTAL,1,0,30,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA257,ZOOLOGIA III,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA258,PROJETO DE CONCLUSÃO DE CURSO,2,30,0,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA259,ESTÁGIO SUPERVISIONADO DE BIOLOGIA,5,15,120,135
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,9,IEA260,SOCIOLOGIA DA EDUCAÇÃO,2,30,,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,10,IEA261,ANTROPOLOGIA E EDUCAÇÃO,2,30,0,30
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,10,IEA262,TRABALHO DE CONCLUSÃO DE CURSO,4,30,60,90
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,10,IEA263,ESTÁGIO SUPERVISIONADO DE QUÍMICA,5,15,120,135
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,10,IEA268,ECOLOGIA GERAL,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IA03,Ciências - Biologia e Química,2014/2,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IA03,Ciências - Biologia e Química,2014/2,OPTATIVAS,,IAQ018,MATEMÁTICA ELEMENTAR,6,90,,90
IA03,Ciências - Biologia e Química,2014/2,OPTATIVAS,,IAQ027,BIOLOGIA CELULAR,3,30,30,60
IA03,Ciências - Biologia e Química,2014/2,OPTATIVAS,,IAQ048,METODOLOGIA DO ENSINO E PESQUISA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IAP011,INTRODUÇÃO À FILOSOFIA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IAP012,METODOLOGIA DO ESTUDO E PESQUISA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IAP013,PSICOLOGIA GERAL,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IAP022,LÍNGUA PORTUGUESA I,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IEA086,INTRODUÇÃO À EDUCAÇÃO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,1,IEA092,INTRODUCAO A ANTROPOLOGIA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IAP058,PSICOLOGIA DO DESENVOLVIMENTO,4,60,0,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IEA020,FILOSOFIA DA EDUCAÇÃO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IEA087,HISTÓRIA DA EDUCAÇÃO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IEA088,LÍNGUA PORTUGUESA II,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IEA089,MATEMÁTICA ELEMENTAR,4,30,60,90
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,2,IEA090,INTRODUÇÃO À SOCIOLOGIA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IAP031,SOCIOLOGIA DA EDUCAÇÃO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IAP035,DIDÁTICA I,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IAP036,PSICOLOGIA DA APRENDIZAGEM,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IEA025,HISTÓRIA DA EDUCAÇÃO BRASILEIRA,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IEA085,GESTÃO EDUCACIONAL,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IEA091,PRATICA DA PESQUISA PEDAGOGICA I,3,45,,45
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,3,IEA098,EDUCAÇÃO INFANTIL I,3,30,30,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA007,INFORMÁTICA BÁSICA,2,30,,30
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA093,DIDÁTICA II,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA094,POLÍTICA EDUCACIONAL E ORGANIZAÇÃO DO ENSINO BÁSICO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA095,FUNDAMENTOS DE ESTATÍSTICA APLICADA À EDUCAÇÃO,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA096,METODOLOGIA DO ENSINO DA LÍNGUA PORTUGUESA NOS ANOS INICIAIS,3,30,30,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA097,CURRÍCULOS E PROGRAMAS DA EDUCAÇÃO BÁSICA I,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,4,IEA116,EDUCAÇÃO INFANTIL II,3,30,30,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,5,IAP100,LITERATURA INFANTIL,4,60,,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,5,IEA052,CULTURA INDÍGENA,3,45,,45
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,5,IEA056,LÍNGUA BRASILEIRA DE SINAIS,3,30,30,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,5,IEA114,PRÁTICA DA PESQUISA PEDAGÓGICA II,3,30,30,60
IA04,Pedagogia,2014/2,OBRIGATÓRIAS,5,IEA115,PRINCÍPIOS DA GESTÃO PEDAGÓGICA,3,30,30,60
